gps,date_carnet,heure_carnet,easting,northing,altitude,espece,signe,type,partie_consommee,nid_arboricoles,nid_terrestres,nombre,foret,age_jours,chef_equipe,equipe,famille_gorille,commentaire
328,2024-11-19,11:01,556646,9856420,608 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
329,2024-11-19,11:06,556655,9856483,606 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
330,2024-11-19,11:14,556658,9856550,611 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
331,2024-11-19,11:22,556653,9856651,617 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
332,2024-11-19,11:30,556710,9856699,613 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
333,2024-11-19,11:39,556752,9856620,623 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
335,2024-11-19,11:58,556549,9856631,625 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
336,2024-11-19,12:09,556517,9856765,629 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
337,2024-11-19,12:18,556536,9856838,619 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
338,2024-11-19,12:27,556504,9856865,614 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
339,2024-11-19,12:48,556311,9856990,607 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
340,2024-11-19,13:06,556192,9856892,614 m,Gorille,Nid,Nuit,,15,5,20,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
341,2024-11-19,13:18,556123,9856888,618 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
342,2024-11-19,13:26,556082,9856947,621 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
343,2024-11-19,13:37,555972,9856985,615 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
344,2024-11-19,13:40,555950,9856947,614 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
345,2024-11-19,13:42,555917,9856940,616 m,Gorille,Nourriture,Raphia farinifera,Moelle,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
346,2024-11-19,13:49,555812,9856959,617 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
347,2024-11-19,13:56,555736,9857034,625 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
348,2024-11-19,14:01,555673,9857129,624 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
349,2024-11-19,14:08,555508,9857118,616 m,Gorille,Nourriture,Palisota ambigua,Tige,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
350,2024-11-19,14:15,555398,9857025,616 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
351,2024-11-19,14:30,555258,9856751,603 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
352,2024-11-19,14:32,555281,9856718,604 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
353,2024-11-19,14:41,555237,9856547,602 m,Gorille,Nid,Nuit,,15,4,19,F.P,0,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
355,2024-11-21,10:08,555241,9856551,606 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
356,2024-11-21,10:15,555190,9856558,606 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
357,2024-11-21,10:19,555166,9856533,605 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
358,2024-11-21,10:23,555092,9856540,605 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
359,2024-11-21,10:30,554979,9856537,600 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
360,2024-11-21,10:34,554964,9856520,599 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
361,2024-11-21,10:51,554980,9856466,597 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
362,2024-11-21,11:07,555077,9856560,596 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
363,2024-11-21,11:18,555111,9856609,598 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
364,2024-11-21,11:26,555066,9856670,597 m,Gorille,Nourriture,Raphia farinifera,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
365,2024-11-21,11:31,555018,9856664,600 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
366,2024-11-21,11:35,554979,9856642,598 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
367,2024-11-21,11:44,554888,9856679,599 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
368,2024-11-21,12:12,554839,9856576,597 m,Gorille,Nid,Nuit,,15,4,19,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
369,2024-11-22,10:37,554834,9856581,626 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
370,2024-11-22,10:41,554779,9856602,623 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
371,2024-11-22,10:46,554691,9856639,620 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
372,2024-11-22,10:53,554595,9856584,616 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
373,2024-11-22,11:05,554492,9856567,606 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
374,2024-11-22,11:16,554342,9856558,601 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
375,2024-11-22,11:23,554263,9856484,602 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
376,2024-11-22,11:32,554108,9856480,594 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
377,2024-11-22,11:40,553961,9856497,593 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
378,2024-11-22,11:54,553815,9856508,595 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
380,2024-11-22,12:15,553636,9856507,587 m,Gorille,Nid,Nuit,,15,5,20,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
381,2024-11-23,10:43,553638,9856519,593 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
382,2024-11-23,10:46,553611,9856533,595 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
383,2024-11-23,10:49,553579,9856553,594 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
384,2024-11-23,10:52,553559,9856600,598 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
386,2024-11-23,11:00,553507,9856700,609 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
387,2024-11-23,11:05,553508,9856635,604 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
388,2024-11-23,11:10,553489,9856540,602 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
389,2024-11-23,11:15,553504,9856479,601 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
390,2024-11-23,11:19,553531,9856487,601 m,Gorille,Nid,Nuit,,14,6,20,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
391,2024-11-24,11:14,553519,9856495,601 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
392,2024-11-24,11:20,553531,9856479,595 m,Gorille,Nourriture,Raphia farinifera,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
393,2024-11-24,11:23,553541,9856418,595 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
394,2024-11-24,11:29,553510,9856363,594 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
395,2024-11-24,11:32,553550,9856324,593 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
396,2024-11-24,11:40,553596,9856274,591 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
397,2024-11-24,11:44,553624,9856207,599 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
398,2024-11-24,11:51,553630,9856108,603 m,Gorille,Nid,Nuit,,15,5,20,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
399,2024-11-25,9:44,553639,9856100,628 m,Position,Start,,,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
400,2024-11-25,9:48,553662,9856056,627 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
401,2024-11-25,9:54,553614,9856017,611 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
403,2024-11-25,10:05,553648,9856002,607 m,Gorille,Nourriture,Cissus discolor,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
404,2024-11-25,10:10,553706,9855940,614 m,Gorille,Nourriture,Raphia farinifera,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
405,2024-11-25,10:13,553711,9855884,602 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
406,2024-11-25,10:18,553713,9855815,603 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
407,2024-11-25,10:24,553718,9855760,609 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
408,2024-11-25,10:37,553636,9855765,602 m,Gorille,Nid,Nuit,,16,4,20,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
409,2024-11-26,13:44,554871,9860475,590 m,Position,Pluie,,,0,0,0,F.P,0,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
410,2024-11-27,9:55,553658,9855766,606 m,Position,Start,,,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
411,2024-11-27,9:59,553630,9855753,598 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
413,2024-11-27,10:05,553580,9855702,610 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
414,2024-11-27,10:06,553578,9855657,612 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
415,2024-11-27,10:12,553516,9855582,608 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,3,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
416,2024-11-27,10:15,553474,9855567,605 m,Gorille,Nid,Nuit,,14,6,20,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
417,2024-11-27,10:20,553413,9855566,603 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
418,2024-11-27,10:25,553375,9855509,601 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
419,2024-11-27,10:33,553386,9855462,597 m,Gorille,Nourriture,Landolphia buchananii,Fruit,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
420,2024-11-27,10:36,553342,9855419,595 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
421,2024-11-27,10:39,553335,9855363,593 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
422,2024-11-27,10:45,553380,9855300,595 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,2,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
423,2024-11-27,10:57,553427,9855244,599 m,Gorille,Nid,Nuit,,14,5,19,F.P,1,P030,"Baeli Sisyanyongo, Sanga Mapoli, Journaliers Yeremia Mafutala, Saley Kiuti",Idumba,
1,2024-12-10,8:50,556747,9847595,634 m,Position,Start,,,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
2,2024-12-10,8:56,556729,9847604,626 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
3,2024-12-10,9:01,556719,9847661,610 m,Gorille,Nourriture,Afro rhaphidophora africana,Feuille,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
4,2024-12-10,9:28,556661,9847655,624 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
5,2024-12-10,9:38,556650,9847530,628 m,Gorille,Nourriture,Uapaca guineensis,Moelle,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
6,2024-12-10,9:48,556598,9847481,595 m,Gorille,Nourriture,Sarcophrynium brachystachyum,Tige,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
7,2024-12-10,10:03,556556,9847456,597 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
8,2024-12-10,10:12,556605,9847416,603 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
9,2024-12-10,10:26,556632,9847325,618 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,3,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
10,2024-12-10,10:43,556657,9847281,618 m,Gorille,Vu,,,0,0,1,F.P,0,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
11,2024-12-11,11:31,556657,9847292,618 m,Position,Start,,,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
12,2024-12-11,11:40,556673,9847268,616 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
13,2024-12-11,11:49,556735,9847240,621 m,Gorille,Nourriture,Ficus sur,Feuille,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
14,2024-12-11,12:00,556802,9847268,653 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
15,2024-12-11,12:11,556824,9847368,668 m,Gorille,Nourriture,Uapaca guineensis,Moelle,0,0,0,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
16,2024-12-11,12:27,556781,9847374,666 m,Gorille,Nid,Nuit,,12,7,19,F.P,0,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
17,2024-12-13,11:42,556788,9847382,664 m,Position,Start,,,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
19,2024-12-13,12:18,556922,9847247,685 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
20,2024-12-13,12:31,556953,9847302,661 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
21,2024-12-13,12:35,556918,9847315,660 m,Gorille,Nid,Nuit,,14,4,18,F.P,1,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
22,2024-12-14,11:06,556932,9847324,662 m,Position,Start,,,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
23,2024-12-14,11:10,556951,9847325,652 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
24,2024-12-14,11:17,556979,9847355,632 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
25,2024-12-14,11:32,557032,9847310,638 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
26,2024-12-14,11:47,557087,9847200,644 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
27,2024-12-14,12:05,557070,9847141,675 m,Gorille,Nourriture,Uapaca guineensis,Moelle,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
28,2024-12-14,12:29,557084,9847066,707 m,Gorille,Nourriture,Manniophyton fulvum,Moelle,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
29,2024-12-14,12:49,556978,9847167,700 m,Gorille,Nourriture,Palisota ambigua,Tige,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
30,2024-12-14,12:56,557024,9847193,679 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
32,2024-12-14,13:22,556948,9847263,682 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
33,2024-12-14,13:31,556929,9847372,642 m,Gorille,Nourriture,Afro rhaphidophora africana,Feuille,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
34,2024-12-14,13:42,556984,9847451,641 m,Gorille,Nourriture,Cynometra alexandri,Ecorce,0,0,0,F.P,2,P107,"Baeli Sisyanyongo, Emile Bokongo Defao et 2 Journaliers",Idumba,
